,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Age
574,13,2,Online,22,No,78,118,8.49,2.38,48
575,9,2,Online,8,No,7,57,30,10.5,35
576,9,2,Online,8,No,97,63,44,15.4,20
577,9,2,Online,8,No,13,88,33,11.55,63
578,9,2,Online,8,No,13,88,30,10.5,60
579,9,2,Online,8,No,8,77,26,9.1,57
580,9,2,Online,8,No,8,57,18,6.3,25
581,9,2,Online,8,No,7,129,22,7.7,35
582,9,2,Online,8,No,10,26,26,9.1,42
583,9,2,Online,8,No,118,129,22,7.7,34
584,9,2,Online,8,No,39,53,26,9.1,68
585,9,2,Online,8,No,12,102,18,6.3,34
586,9,2,Online,8,No,12,53,26,9.1,43
587,9,2,Online,8,No,73,26,26,9.1,41
588,9,2,Online,8,No,22,129,30,10.5,60
589,9,2,Online,25,No,142,4,58,20.3,24
590,9,2,Online,25,No,4,26,36,12.6,47
591,9,2,Online,25,No,18,140,121,42.35,35
592,9,2,Online,25,No,15,53,69,24.15,44
593,9,2,Online,25,No,15,53,69,24.15,41
594,1,2,Online,2,No,351,102,29.19,10.22,48
595,2,2,Online,9,No,26,118,23.8,5.95,34
596,2,2,Online,9,No,30,118,35.25,8.81,27
597,2,2,Online,9,No,100,118,202,50.5,34
598,2,2,Online,9,No,7,118,23.4,5.85,30
599,2,2,Online,9,No,26,118,71,17.75,26
600,2,2,Online,9,No,8,118,17.55,4.39,29
601,2,2,Online,17,Yes,16,118,74.25,18.56,27
602,2,2,Online,17,No,12,118,24.05,6.01,38
603,2,2,Online,17,No,68,118,24.05,6.01,47
604,2,2,Online,17,No,9,118,62.25,15.56,27
605,2,2,Online,17,No,23,118,108,27,29
606,2,2,Online,17,No,26,118,127,31.75,30
607,2,2,Online,3,No,368,118,389.35,97.34,50
608,6,1,Online,16,No,163,46,19.8,11.88,29
609,6,1,Online,16,No,5,79,29.7,17.82,54
610,6,1,Online,16,No,7,140,9.9,5.94,43
611,6,1,Online,16,No,12,129,39.6,23.76,38
612,6,1,Online,16,No,8,140,19.8,11.88,52
613,6,1,Online,16,No,197,41,217.8,130.68,45
614,6,1,Online,16,No,53,140,128.7,77.22,43
615,6,1,Online,16,No,31,139,99,59.4,46
616,6,1,Online,16,No,13,140,49.5,29.7,53
617,6,1,Online,16,No,95,129,29.7,17.82,60
618,6,1,Online,16,No,8,79,29.7,17.82,35
619,6,1,Online,16,No,125,96,49.5,29.7,31
620,6,1,Online,16,No,8,4,29.7,17.82,57
621,6,1,Online,16,No,5,140,19.8,11.88,55
622,6,1,Online,16,No,9,140,89.1,53.46,45
623,6,1,Online,16,No,26,129,19.8,11.88,36
624,7,1,Online,1,No,51,57,20,0,54
625,7,1,Online,1,No,10,91,112,0,36
626,7,1,Online,1,No,7,26,50,0,36
627,7,1,Online,1,No,42,26,37,0,36
628,7,1,Online,1,No,11,129,32,0,36
629,7,1,Online,1,No,12,26,36,0,36
630,7,1,Online,1,No,16,139,112,0,36
631,7,1,Online,1,No,16,79,20,0,36
632,7,1,Online,1,No,53,53,20,0,32
633,7,1,Online,1,No,73,129,21,0,36
634,7,1,Online,1,No,45,129,21,0,36
635,7,1,Online,1,No,73,53,22,0,50
636,7,1,Online,1,Yes,56,44,145,0,36
637,7,1,Online,1,No,5,26,74,0,36
638,7,1,Online,1,No,18,88,20,0,36
639,7,1,Online,1,No,10,63,62,0,36
640,7,1,Online,1,No,8,145,25,0,36
641,7,1,Online,1,No,17,23,112,0,58
642,7,1,Online,1,No,7,68,86,0,36
643,7,1,Online,1,No,63,93,75,0,36
644,7,1,Online,1,No,13,26,60,0,36
645,7,1,Online,1,No,18,88,20,0,39
646,7,1,Online,1,No,13,26,35,0,36
647,7,1,Online,1,No,24,126,39,0,36
648,7,1,Online,1,No,8,79,20,0,36
649,7,1,Online,1,No,50,21,75,0,36
650,7,1,Online,1,No,9,129,25,0,65
651,7,1,Online,1,No,69,145,28,0,36
652,7,1,Online,1,No,34,93,94,0,36
653,7,1,Online,1,No,35,56,37,0,36
654,7,1,Online,1,No,46,68,34,0,36
655,7,1,Online,1,No,44,129,34,0,36
656,7,1,Online,1,No,6,21,27,0,22
657,7,1,Online,1,No,8,129,20,0,36
658,7,1,Online,1,No,10,26,0,0,36
659,7,1,Online,1,No,44,140,24,0,37
660,7,1,Online,1,No,15,57,20,0,36
661,7,1,Online,1,No,4,79,20,0,43
662,7,1,Online,1,No,22,68,67,0,36
663,7,1,Online,10,No,5,79,10,0,36
664,7,1,Online,10,No,71,53,62,0,36
665,7,1,Online,10,No,20,41,69,0,36
666,7,1,Online,10,No,50,118,0,0,36
667,7,1,Online,10,No,19,118,24,0,36
668,7,1,Online,10,No,7,145,10,0,36
669,7,1,Online,10,No,21,79,11,0,26
670,7,1,Online,10,No,278,23,71,0,31
671,7,1,Online,10,No,13,26,32,0,36
672,7,1,Online,10,No,7,79,10,0,28
673,7,1,Online,10,No,12,79,10,0,36
674,7,1,Online,10,No,21,140,11,0,38
675,7,1,Online,10,No,34,68,15,0,36
676,7,1,Online,10,No,5,79,10,0,52
677,7,1,Online,10,No,25,140,80,0,32
678,7,1,Online,10,No,1,26,10,0,36
679,7,1,Online,10,No,34,56,27,0,36
680,7,1,Online,10,No,18,56,80,0,67
681,7,1,Online,10,No,82,126,24,0,37
682,7,1,Online,10,No,27,79,25,0,33
683,7,1,Online,10,No,51,93,54,0,36
684,7,1,Online,10,No,31,129,13,0,30
685,7,1,Online,10,No,23,79,10,0,33
686,7,1,Online,10,No,31,118,16,0,36
687,7,1,Online,10,No,1,118,10,0,26
688,7,1,Online,10,No,26,118,16,0,43
689,7,1,Online,10,No,26,79,21,0,25
690,7,1,Online,10,No,13,79,10,0,51
691,7,1,Online,10,No,90,57,10,0,28
692,7,1,Online,10,No,45,102,19,0,36
693,7,1,Online,10,No,3,4,19,0,61
694,7,1,Online,10,No,59,102,16,0,36
695,7,1,Online,10,No,107,68,45,0,36
696,7,1,Online,10,No,7,118,13,0,36
697,7,1,Online,10,No,1,118,10,0,36
698,7,1,Online,10,No,4,57,13,0,45
699,7,1,Online,10,No,18,11,17,0,36
700,7,1,Online,10,No,59,91,52,0,36
701,7,1,Online,10,No,7,57,10,0,61
702,7,1,Online,10,No,9,79,10,0,36
703,7,1,Online,10,No,2,118,32,0,36
704,7,1,Online,10,No,7,53,17,0,36
705,7,1,Online,10,No,31,59,15,0,36
706,7,1,Online,10,No,18,57,12,0,36
707,7,1,Online,10,No,277,139,80,0,36
708,7,1,Online,10,No,20,68,11,0,36
709,7,1,Online,10,No,277,125,80,0,36
710,7,1,Online,10,No,72,102,19,0,36
711,7,1,Online,10,No,12,53,19,0,59
712,7,1,Online,10,No,10,44,13,0,36
713,7,1,Online,10,No,50,102,10,0,36
714,7,1,Online,10,No,8,68,59,0,23
715,7,1,Online,10,No,39,59,35,0,36
716,7,1,Online,10,No,39,129,10,0,36
717,7,1,Online,10,No,23,140,68,0,26
718,7,1,Online,10,No,27,63,39,0,27
719,7,1,Online,10,No,4,118,12,0,28
720,7,1,Online,10,No,20,145,10,0,36
721,7,1,Online,10,No,6,145,13,0,36
722,7,1,Online,10,No,53,44,61,0,36
723,7,1,Online,10,No,4,57,19,0,53
724,7,1,Online,10,No,23,4,41,0,36
725,7,1,Online,0,No,3,68,30,0,36
726,7,1,Online,0,No,12,118,29,0,36
727,7,1,Online,0,No,3,118,65,0,36
728,7,1,Online,0,No,32,4,24,0,36
729,7,1,Online,0,No,9,129,20,0,36
730,7,1,Online,0,No,4,118,31,0,36
731,8,2,Online,25,No,15,56,60,24,118
732,8,2,Online,25,No,47,56,39,15.6,118
733,8,2,Online,25,No,2,56,42,16.8,118
734,8,2,Online,25,No,25,56,31,12.4,118
735,8,2,Online,25,No,5,56,195,78,118
736,10,1,Online,25,No,13,57,48,18.24,48
737,12,2,Online,25,No,8,19,23,9.2,54
738,12,2,Online,25,No,8,19,15,6,47
739,13,2,Online,22,No,78,118,6.56,1.84,48
740,13,2,Online,22,No,51,118,14.35,4.02,48
741,9,2,Online,8,No,12,129,30,10.5,51
742,9,2,Online,8,No,75,68,26,9.1,23
743,9,2,Online,8,No,9,126,26,9.1,41
744,9,2,Online,8,No,9,77,22,7.7,70
745,9,2,Online,8,No,3,129,18,6.3,56
746,9,2,Online,8,No,2,79,18,6.3,53
747,9,2,Online,8,No,7,79,18,6.3,53
748,9,2,Online,8,No,11,77,35,12.25,53
749,9,2,Online,8,No,8,79,0,6.3,29
750,9,2,Online,8,No,25,57,22,7.7,45
751,9,2,Online,8,No,2,129,18,6.3,47
752,9,2,Online,8,No,27,129,30,10.5,40
753,9,2,Online,8,No,11,53,35,12.25,28
754,9,2,Online,8,No,178,57,30,10.5,45
755,9,2,Online,8,No,8,129,18,6.3,38
756,9,2,Online,8,No,8,129,18,6.3,65
757,9,2,Online,8,No,10,79,22,7.7,67
758,9,2,Online,8,No,1,129,18,6.3,25
759,9,2,Online,8,No,10,63,35,12.25,61
760,9,2,Online,25,No,12,68,58,20.3,43
761,9,2,Online,25,No,80,138,109,38.15,29
762,9,2,Online,25,No,32,63,69,24.15,37
763,5,1,Offline,12,No,35,129,29,9.57,26
764,9,2,Online,8,No,33,79,33,11.55,118
765,3,1,Offline,12,No,25,26,0,16.5,32
766,5,1,Offline,12,No,34,129,29,9.57,64
767,4,1,Offline,12,No,150,79,29,9.57,61
768,1,2,Online,2,No,74,102,24.9,8.71,48
769,1,2,Online,2,No,3,102,0,8.56,48
770,2,2,Online,9,No,86,118,74.9,18.73,32
771,2,2,Online,9,No,3,118,27,6.75,39
772,2,2,Online,9,No,10,118,53.25,13.31,29
773,2,2,Online,9,No,9,118,20.25,5.06,31
774,2,2,Online,9,No,15,118,69,17.25,30
775,2,2,Online,9,No,9,118,35.25,8.81,28
776,2,2,Online,17,No,9,118,62.25,15.56,25
777,2,2,Online,17,No,7,118,62.25,15.56,24
778,2,2,Online,17,No,8,118,83,20.75,28
779,2,2,Online,13,No,9,118,89.25,22.31,28
780,2,2,Online,4,Yes,364,118,252.85,63.21,30
781,2,2,Online,4,No,365,118,202.3,50.58,36
782,6,1,Online,16,No,10,129,39.6,23.76,45
783,6,1,Online,16,No,8,79,39.6,23.76,35
784,6,1,Online,16,No,72,4,19.8,11.88,28
785,6,1,Online,16,No,19,140,49.5,29.7,49
786,6,1,Online,16,No,86,4,49.5,29.7,35
787,6,1,Online,16,No,35,140,39.6,23.76,38
788,6,1,Online,16,No,28,129,39.6,23.76,32
789,6,1,Online,16,No,99,4,69.3,41.58,36
790,6,1,Online,16,No,29,140,29.7,17.82,60
791,6,1,Online,16,No,171,79,29.7,17.82,59
792,6,1,Online,16,No,25,79,29.7,17.82,34
793,6,1,Online,16,No,2,139,19.8,11.88,46
794,6,1,Online,16,No,34,4,29.7,17.82,56
795,6,1,Online,16,No,2,140,19.8,11.88,30
796,6,1,Online,16,No,127,79,49.5,29.7,31
797,6,1,Online,16,No,160,93,39.6,23.76,42
798,6,1,Online,16,No,163,93,19.8,11.88,42
799,6,1,Online,16,No,168,93,49.5,29.7,42
800,6,1,Online,16,No,2,118,19.8,11.88,46
801,6,1,Online,16,No,78,139,99,59.4,56
802,6,1,Online,16,No,9,79,29.7,17.82,30
803,6,1,Online,16,No,35,79,29.7,17.82,51
804,6,1,Online,16,No,41,129,39.6,23.76,33
805,6,1,Online,16,No,27,79,29.7,17.82,31
806,6,1,Online,16,No,158,4,178.2,106.92,44
807,6,1,Online,16,No,150,4,99,59.4,42
808,6,1,Online,16,No,2,140,19.8,11.88,31
809,6,1,Online,16,No,325,4,99,59.4,42
810,6,1,Online,16,No,325,4,99,59.4,44
811,6,1,Online,16,No,16,125,0,47.52,31
812,7,1,Online,1,No,14,26,46,0,36
813,7,1,Online,1,No,54,126,27,0,36
814,7,1,Online,1,No,12,26,32,0,36
815,7,1,Online,1,No,24,139,112,0,36
816,7,1,Online,1,No,91,57,20,0,46
817,7,1,Online,1,No,8,26,41,0,36
818,7,1,Online,1,No,4,79,20,0,36
819,7,1,Online,1,No,14,121,20,0,36
820,7,1,Online,1,No,31,26,45,0,36
821,7,1,Online,1,No,116,63,55,0,36
822,7,1,Online,1,No,18,57,20,0,36
823,7,1,Online,1,No,215,145,20,0,36
824,7,1,Online,1,No,149,79,20,0,36
825,7,1,Online,1,No,37,63,0,0,36
826,7,1,Online,1,No,33,57,20,0,40
827,7,1,Online,1,No,11,63,42,0,36
828,7,1,Online,1,No,51,118,20,0,51
829,7,1,Online,1,No,22,57,20,0,27
830,7,1,Online,1,No,69,139,89,0,36
831,7,1,Online,1,No,68,145,29,0,36
832,7,1,Online,1,No,20,57,20,0,36
833,7,1,Online,1,No,25,129,46,0,36
834,7,1,Online,1,No,7,4,62,0,36
835,7,1,Online,1,No,215,145,20,0,36
836,7,1,Online,1,No,149,79,20,0,36
837,7,1,Online,1,No,10,145,28,0,36
838,7,1,Online,1,No,18,21,45,0,36
839,7,1,Online,1,No,20,71,23,0,36
840,7,1,Online,1,No,40,118,44,0,36
841,7,1,Online,1,No,19,102,20,0,36
842,7,1,Online,1,No,51,140,112,0,36
843,7,1,Online,1,No,85,118,95,0,36
844,7,1,Online,1,No,12,57,31,0,56
845,7,1,Online,1,No,17,57,47,0,56
846,7,1,Online,10,No,36,56,26,0,36
847,7,1,Online,10,No,28,139,62,0,36
848,7,1,Online,10,No,6,79,10,0,46
849,7,1,Online,10,No,68,102,72,0,36
850,7,1,Online,10,No,9,118,13,0,53
851,7,1,Online,10,No,24,129,10,0,36
852,7,1,Online,10,No,5,118,13,0,31
853,7,1,Online,10,No,30,129,14,0,36
854,7,1,Online,10,No,10,118,10,0,45
855,7,1,Online,10,No,108,90,18,0,36
856,7,1,Online,10,No,14,26,26,0,36
857,7,1,Online,10,No,36,129,38,0,30
858,7,1,Online,10,No,212,57,34,0,31
859,7,1,Online,10,No,3,129,27,0,36
860,7,1,Online,10,No,22,126,19,0,36
861,7,1,Online,10,No,9,56,24,0,36
862,7,1,Online,10,No,107,118,0,0,36
863,7,1,Online,10,No,282,68,37,0,36
864,7,1,Online,10,No,276,31,80,0,36
865,7,1,Online,10,No,14,44,14,0,36
866,7,1,Online,10,No,30,110,80,0,36
867,7,1,Online,10,No,9,68,38,0,36
868,7,1,Online,10,No,52,118,11,0,36
869,7,1,Online,10,No,46,44,51,0,36
870,7,1,Online,10,No,1,57,10,0,23
871,7,1,Online,10,No,174,26,41,0,36
872,7,1,Online,10,No,46,140,35,0,24
873,7,1,Online,10,No,7,139,12,0,36
874,7,1,Online,10,No,35,126,10,0,24
875,7,1,Online,10,No,51,63,82,0,36
876,7,1,Online,10,No,38,26,19,0,36
877,7,1,Online,10,No,4,4,38,0,36
878,7,1,Online,10,No,3,68,17,0,30
879,7,1,Online,10,No,26,41,64,0,36
880,7,1,Online,10,No,39,145,15,0,36
881,7,1,Online,10,No,50,26,27,0,36
882,7,1,Online,10,No,13,140,80,0,30
883,7,1,Online,10,No,25,56,27,0,36
884,7,1,Online,10,No,7,93,10,0,36
885,7,1,Online,10,No,19,25,80,0,36
886,7,1,Online,10,No,16,79,10,0,36
887,7,1,Online,10,No,15,123,17,0,36
888,7,1,Online,10,No,4,79,26,0,36
889,7,1,Online,10,No,23,79,28,0,22
890,7,1,Online,10,No,38,145,10,0,36
891,7,1,Online,10,No,3,23,59,0,36
892,7,1,Online,10,No,17,129,23,0,38
893,7,1,Online,10,No,2,56,10,0,36
894,7,1,Online,10,No,8,129,10,0,35
895,7,1,Online,10,No,19,63,34,0,36
896,7,1,Online,0,No,9,26,20,0,36
897,7,1,Online,0,No,20,26,41,0,36
898,7,1,Online,0,No,1,56,31,0,36
899,7,1,Online,0,No,19,26,43,0,36
900,7,1,Online,0,No,1,140,74,0,34
901,7,1,Online,0,No,11,26,26,0,36
902,7,1,Online,0,No,42,4,24,0,36
903,7,1,Online,0,No,21,118,20,0,36
904,7,1,Online,0,No,33,145,20,0,36
905,7,1,Online,0,No,8,56,20,0,36
906,7,1,Online,0,No,4,26,27,0,36
907,7,1,Online,0,No,11,118,39,0,36
908,8,2,Online,25,No,64,56,62,24.8,118
909,8,2,Online,25,No,21,56,31,12.4,118
910,10,1,Online,15,No,51,57,29,11.02,48
911,12,2,Online,25,No,0,19,15,6,24
912,12,2,Online,25,No,6,19,15,6,32
913,12,2,Online,25,No,6,19,15,6,36
914,12,2,Online,25,No,29,19,23,9.2,52
915,9,2,Online,8,No,6,126,22,7.7,40
916,9,2,Online,8,No,38,129,22,7.7,43
917,9,2,Online,8,No,17,56,22,7.7,46
918,9,2,Online,8,No,155,102,37,12.95,34
919,9,2,Online,8,No,11,129,22,7.7,37
920,9,2,Online,8,No,4,26,22,7.7,47
921,9,2,Online,8,No,10,79,30,10.5,45
922,9,2,Online,8,No,36,26,35,12.25,79
923,9,2,Online,8,No,90,26,44,15.4,62
924,9,2,Online,8,No,3,26,22,7.7,32
925,9,2,Online,8,No,8,79,18,6.3,40
926,9,2,Online,8,No,6,26,26,9.1,51
927,9,2,Online,8,No,2,129,18,6.3,27
928,9,2,Online,25,No,65,140,96,33.6,39
929,9,2,Online,25,No,40,63,45,15.75,41
930,9,2,Online,25,No,7,129,26,9.1,55
931,9,2,Online,25,No,20,4,45,15.75,40
932,7,1,Offline,1,No,79,102,20,0,118
933,5,1,Offline,12,No,67,129,29,9.57,51
934,13,2,Offline,22,No,18,118,16.91,4.74,118
935,13,2,Offline,22,No,22,118,21.14,5.93,118
936,2,2,Online,9,No,6,118,20.25,5.06,56
937,6,1,Online,16,No,101,93,9.9,5.94,58
938,6,1,Online,16,No,100,93,29.7,17.82,58
939,6,1,Online,16,No,17,79,29.7,17.82,31
940,6,1,Online,16,No,37,79,39.6,23.76,53
941,6,1,Online,16,No,135,4,108.9,65.34,67
942,6,1,Online,16,No,52,4,99,59.4,53
943,6,1,Online,16,No,153,61,49.5,29.7,40
944,6,1,Online,16,No,93,61,29.7,17.82,31
945,6,1,Online,16,No,72,96,59.4,35.64,29
946,6,1,Online,16,No,8,79,9.9,5.94,31
947,6,1,Online,16,No,5,79,9.9,5.94,63
948,6,1,Online,16,No,328,4,59.4,35.64,40
949,6,1,Online,16,No,65,68,19.8,11.88,25
950,6,1,Online,16,No,22,79,29.7,17.82,42
951,7,1,Online,1,No,276,23,0,0,28
952,7,1,Online,1,No,37,129,21,0,36
953,7,1,Online,1,No,43,63,82,0,36
954,7,1,Online,1,No,10,41,112,0,36
955,7,1,Online,1,No,71,26,35,0,36
956,7,1,Online,1,No,103,145,20,0,36
957,7,1,Online,1,No,12,129,20,0,28
958,7,1,Online,1,No,28,118,57,0,36
959,7,1,Online,1,No,47,60,110,0,36
960,7,1,Online,1,No,16,26,27,0,36
961,7,1,Online,1,No,3,79,20,0,36
962,7,1,Online,1,No,106,63,32,0,36
963,7,1,Online,1,No,25,57,63,0,36
964,7,1,Online,1,No,4,79,20,0,36
965,7,1,Online,1,No,6,79,20,0,36
966,7,1,Online,1,Yes,51,102,20,0,36
967,7,1,Online,1,No,63,63,38,0,36
968,7,1,Online,1,No,48,57,20,0,50
969,7,1,Online,1,No,15,21,20,0,36
970,7,1,Online,1,No,48,57,20,0,50
971,7,1,Online,1,No,123,145,38,0,36
972,7,1,Online,1,No,42,57,112,0,36
973,7,1,Online,1,No,8,79,20,0,48
974,7,1,Online,1,No,30,118,45,0,36
975,7,1,Online,1,No,16,53,28,0,59
976,7,1,Online,10,No,41,102,16,0,36
977,7,1,Online,10,No,9,88,25,0,36
978,7,1,Online,10,No,108,4,60,0,36
979,7,1,Online,10,No,46,79,12,0,26
980,7,1,Online,10,No,51,41,51,0,36
981,7,1,Online,10,No,43,57,10,0,40
982,7,1,Online,10,No,90,63,47,0,36
983,7,1,Online,10,No,23,57,14,0,36
984,7,1,Online,10,No,8,79,16,0,36
985,7,1,Online,10,No,67,93,0,0,36
986,7,1,Online,10,No,46,56,12,0,36
987,7,1,Online,10,No,10,139,10,0,36
988,7,1,Online,10,No,6,26,51,0,36
989,7,1,Online,10,No,4,26,10,0,28
990,7,1,Online,10,No,64,102,16,0,36
991,7,1,Online,10,No,108,129,27,0,36
992,7,1,Online,10,No,77,40,57,0,36
993,7,1,Online,10,No,40,145,17,0,36
994,7,1,Online,10,No,5,118,10,0,40
995,7,1,Online,10,No,3,140,10,0,21
996,7,1,Online,10,No,1,118,12,0,36
997,7,1,Online,10,No,72,68,37,0,36
998,7,1,Online,10,No,13,63,21,0,44
999,7,1,Online,10,No,73,140,80,0,54
1000,7,1,Online,10,No,151,140,80,0,54
1001,7,1,Online,10,No,2,118,37,0,36
1002,7,1,Online,10,No,42,26,13,0,36
1003,7,1,Online,10,No,9,23,0,0,38
1004,7,1,Online,10,No,23,63,21,0,36
1005,7,1,Online,10,No,198,118,0,0,36
1006,7,1,Online,10,No,6,102,17,0,49
1007,7,1,Online,10,No,25,57,10,0,28
1008,7,1,Online,10,No,27,56,10,0,36
1009,7,1,Online,10,No,27,8,59,0,36
1010,7,1,Online,10,No,10,102,18,0,36
1011,7,1,Online,10,No,36,118,42,0,36
1012,7,1,Online,10,No,13,79,10,0,36
1013,7,1,Online,10,No,100,79,10,0,40
1014,7,1,Online,10,No,37,145,10,0,36
1015,7,1,Online,10,No,34,56,13,0,36
1016,7,1,Online,10,No,8,79,10,0,36
1017,7,1,Online,0,No,8,79,20,0,36
1018,7,1,Online,0,No,53,139,20,0,36
1019,7,1,Online,0,No,2,129,20,0,33
1020,7,1,Online,0,No,2,145,20,0,33
1021,7,1,Online,0,No,6,118,20,0,36
1022,7,1,Online,0,No,4,145,20,0,36
1023,7,1,Online,0,No,2,102,20,0,36
1024,7,1,Online,0,No,9,140,34,0,44
1025,7,1,Online,0,No,6,140,23,0,49
1026,7,1,Online,0,No,25,71,23,0,36
1027,8,2,Online,25,No,25,56,60,24,118
1028,10,1,Online,25,No,8,57,22,8.36,48
1029,10,1,Online,25,No,37,44,109,41.42,48
1030,10,1,Online,25,No,57,32,75,28.5,48
1031,12,2,Online,25,No,30,19,31,12.4,31
1032,12,2,Online,25,No,12,19,15,6,57
1033,13,2,Online,22,No,20,118,4.12,1.16,48
1034,13,2,Online,22,No,77,118,7.92,2.22,48
1035,13,2,Online,22,No,114,118,6.69,1.88,48
1036,13,2,Online,22,No,49,118,1.98,0.56,48
1037,13,2,Online,22,No,48,118,2.76,0.77,48
1038,13,2,Online,22,No,106,118,4.42,1.24,48
1039,13,2,Online,22,No,15,118,2.45,0.69,48
1040,9,2,Online,8,No,28,26,35,12.25,37
1041,9,2,Online,8,No,71,68,35,12.25,29
1042,9,2,Online,8,No,7,129,18,6.3,20
1043,9,2,Online,8,No,9,53,26,9.1,39
1044,9,2,Online,8,No,45,88,18,6.3,31
1045,9,2,Online,8,No,25,26,35,12.25,27
1046,9,2,Online,8,No,2,79,18,6.3,42
1047,9,2,Online,8,No,8,129,18,6.3,27
1048,9,2,Online,8,No,7,79,18,6.3,42
1049,9,2,Online,8,No,9,79,18,6.3,66
1050,9,2,Online,8,No,40,63,35,12.25,34
1051,9,2,Online,8,No,20,102,18,6.3,35
1052,9,2,Online,8,No,12,79,18,6.3,40
1053,9,2,Online,8,No,100,129,33,11.55,58
1054,9,2,Online,25,No,32,4,83,29.05,52
1055,9,2,Online,25,No,4,140,55,19.25,25
1056,3,1,Offline,12,No,75,129,29,9.57,70
1057,1,2,Online,2,No,6,102,39.85,13.95,48
1058,2,2,Online,17,No,3,118,25.9,6.47,28
1059,2,2,Online,17,No,26,118,76.3,19.07,70
1060,6,1,Online,16,No,28,4,49.5,29.7,45
1061,6,1,Online,16,No,34,129,0,41.58,31
1062,6,1,Online,16,No,13,79,19.8,11.88,47
1063,6,1,Online,16,No,146,4,69.3,41.58,30
1064,6,1,Online,16,No,31,79,49.5,29.7,27
1065,6,1,Online,16,No,54,4,59.4,35.64,42
1066,6,1,Online,16,No,7,23,69.3,41.58,52
1067,6,1,Online,16,No,43,4,168.3,100.98,35
1068,6,1,Online,16,No,22,129,29.7,17.82,36
1069,6,1,Online,16,No,7,129,0,35.64,31
1070,6,1,Online,16,No,10,63,0,17.82,41
1071,6,1,Online,16,No,33,61,39.6,23.76,57
1072,6,1,Online,16,No,28,4,0,17.82,31
1073,6,1,Online,16,No,28,4,19.8,11.88,38
1074,6,1,Online,16,No,9,129,39.6,23.76,39
1075,6,1,Online,16,No,63,79,29.7,17.82,37
1076,6,1,Online,16,No,34,93,69.3,41.58,32
1077,6,1,Online,16,No,23,118,0,23.76,53
1078,6,1,Online,16,No,23,79,29.7,17.82,31
1079,6,1,Online,16,No,99,61,49.5,29.7,40
1080,6,1,Online,16,No,51,55,99,59.4,28
1081,6,1,Online,16,No,13,104,59.4,35.64,61
1082,7,1,Online,1,No,49,56,28,0,36
1083,7,1,Online,1,No,29,63,43,0,36
1084,7,1,Online,1,No,46,60,0,0,36
1085,7,1,Online,1,No,35,93,98,0,36
1086,7,1,Online,1,No,36,53,20,0,28
1087,7,1,Online,1,No,27,56,54,0,36
1088,7,1,Online,1,No,49,60,112,0,36
1089,7,1,Online,1,No,25,56,54,0,36
1090,7,1,Online,1,No,22,118,48,0,35
1091,7,1,Online,1,No,133,68,47,0,36
1092,7,1,Online,1,No,32,53,21,0,36
1093,7,1,Online,1,No,12,129,20,0,40
1094,7,1,Online,1,No,97,63,38,0,36
1095,7,1,Online,1,No,13,88,20,0,36
1096,7,1,Online,1,No,57,145,20,0,36
1097,7,1,Online,1,No,7,26,25,0,48
1098,7,1,Online,1,No,82,4,72,0,36
1099,7,1,Online,1,No,266,129,31,0,36
1100,7,1,Online,1,No,83,102,27,0,36
1101,7,1,Online,1,No,147,79,20,0,36
1102,7,1,Online,1,No,15,129,20,0,36
1103,7,1,Online,1,No,83,88,20,0,36
1104,7,1,Online,1,No,6,4,52,0,36
1105,7,1,Online,1,No,28,4,73,0,36
1106,7,1,Online,1,No,43,53,29,0,36
1107,7,1,Online,1,No,91,4,51,0,36
1108,7,1,Online,1,No,180,57,23,0,36
1109,7,1,Online,1,No,32,56,39,0,36
1110,7,1,Online,1,No,49,129,20,0,28
1111,7,1,Online,1,No,92,139,79,0,36
1112,7,1,Online,1,Yes,24,71,21,0,36
1113,7,1,Online,1,No,41,44,99,0,36
1114,7,1,Online,1,No,5,79,22,0,36
1115,7,1,Online,1,No,43,129,26,0,36
1116,7,1,Online,1,No,7,118,20,0,28
1117,7,1,Online,1,No,11,129,20,0,36
1118,7,1,Online,1,No,24,109,94,0,36
1119,7,1,Online,1,No,26,129,23,0,38
1120,7,1,Online,1,No,9,129,28,0,44
1121,7,1,Online,1,No,13,57,20,0,44
1122,7,1,Online,1,No,15,56,37,0,36
1123,7,1,Online,1,No,64,140,192,0,58
1124,7,1,Online,1,No,126,79,20,0,36
1125,7,1,Online,1,No,14,57,33,0,36
1126,7,1,Online,1,No,14,53,40,0,36
1127,7,1,Online,1,No,69,140,112,0,44
1128,7,1,Online,1,No,11,71,36,0,36
1129,7,1,Online,1,No,7,102,23,0,29
1130,7,1,Online,10,No,102,118,10,0,32
1131,7,1,Online,10,No,273,140,64,0,26
1132,7,1,Online,10,No,82,63,26,0,40
1133,7,1,Online,10,No,1,129,10,0,36
1134,7,1,Online,10,No,35,26,15,0,36
1135,7,1,Online,10,No,42,129,11,0,31
1136,7,1,Online,10,No,5,145,80,0,36
1137,7,1,Online,10,No,8,145,80,0,36
1138,7,1,Online,10,No,3,57,17,0,38
1139,7,1,Online,10,No,10,63,24,0,36
1140,7,1,Online,10,No,51,57,10,0,40
1141,7,1,Online,10,No,50,79,21,0,36
1142,7,1,Online,10,No,2,66,24,0,36
1143,7,1,Online,10,No,10,93,10,0,36
1144,7,1,Online,10,No,19,56,36,0,36
